,file,Re,alpha,Cl,Cd
28741,rt,18000.0,1.75,0.4049,0.0963
28742,rt,18000.0,2.0,0.43,0.0991
28743,rt,18000.0,2.25,0.429,0.10282
28744,rt,18000.0,2.5,0.4071,0.10697
28745,rt,18000.0,2.75,0.4005,0.11094
28746,rt,18000.0,3.25,0.3761,0.11918
28747,rt,18000.0,4.0,0.211,0.12651
28748,rt,18000.0,4.25,0.2245,0.12941
28749,rt,18000.0,4.5,0.2408,0.13274
28750,rt,18000.0,4.75,0.2551,0.13527
28751,rt,18000.0,5.0,0.2749,0.13894
28752,rt,22000.0,-3.0,-0.0133,0.05727
28753,rt,22000.0,-2.75,-0.0402,0.05547
28754,rt,22000.0,-2.5,-0.0435,0.05505
28755,rt,22000.0,-2.25,-0.035,0.05539
28756,rt,22000.0,-2.0,-0.0217,0.05613
28757,rt,22000.0,-1.75,-0.0061,0.05713
28758,rt,22000.0,-1.5,0.01,0.05836
28759,rt,22000.0,-1.25,0.025,0.05986
28760,rt,22000.0,-1.0,0.0366,0.06187
28761,rt,22000.0,-0.75,0.401,0.05648
28762,rt,22000.0,-0.5,0.4887,0.05429
28763,rt,22000.0,-0.25,0.5575,0.05278
28764,rt,22000.0,0.0,0.5955,0.05316
28765,rt,22000.0,0.25,0.6066,0.0554
28766,rt,22000.0,0.5,0.6068,0.05861
28767,rt,22000.0,0.75,0.6443,0.05907
28768,rt,22000.0,1.0,0.6204,0.06431
28769,rt,22000.0,1.25,0.6249,0.06761
28770,rt,22000.0,1.5,0.6562,0.06917
28771,rt,22000.0,1.75,0.6153,0.07619
28772,rt,22000.0,2.0,0.583,0.08239
28773,rt,22000.0,2.25,0.5658,0.088
28774,rt,22000.0,2.5,0.4992,0.09681
28775,rt,22000.0,2.75,0.4874,0.10186
28776,rt,22000.0,3.0,0.4929,0.10602
28777,rt,22000.0,3.5,0.4468,0.11671
28778,rt,22000.0,3.75,0.4173,0.12317
28779,rt,26000.0,-3.0,-0.2142,0.04807
28780,rt,26000.0,-2.75,-0.1585,0.04959
28781,rt,26000.0,-2.5,-0.1031,0.05134
28782,rt,26000.0,-2.25,-0.0497,0.05314
28783,rt,26000.0,-2.0,-0.0268,0.05495
28784,rt,26000.0,-1.75,-0.0124,0.05579
28785,rt,26000.0,-1.5,0.0041,0.05698
28786,rt,26000.0,-1.25,0.1531,0.05688
28787,rt,26000.0,-1.0,0.4681,0.04526
28788,rt,26000.0,-0.75,0.5657,0.04158
28789,rt,26000.0,-0.5,0.6,0.04189
28790,rt,26000.0,-0.25,0.6354,0.04225
28791,rt,26000.0,0.0,0.6577,0.04343
28792,rt,26000.0,0.25,0.6777,0.04496
28793,rt,26000.0,0.5,0.7083,0.04602
28794,rt,26000.0,0.75,0.7208,0.04824
28795,rt,26000.0,1.0,0.7474,0.04963
28796,rt,26000.0,1.25,0.7612,0.05202
28797,rt,26000.0,1.5,0.7609,0.05546
28798,rt,26000.0,1.75,0.7586,0.05915
28799,rt,26000.0,2.0,0.7517,0.06329
28800,rt,26000.0,2.25,0.7335,0.06848
28801,rt,26000.0,2.5,0.6715,0.07731
28802,rt,26000.0,2.75,0.6064,0.08706
28803,rt,26000.0,3.0,0.5867,0.09323
28804,rt,26000.0,3.25,0.582,0.09811
28805,rt,26000.0,3.5,0.5863,0.10238
28806,rt,26000.0,3.75,0.5338,0.11106
28807,rt,30000.0,-3.0,-0.2775,0.04643
28808,rt,30000.0,-2.5,-0.2203,0.04781
28809,rt,30000.0,-2.25,-0.1864,0.04861
28810,rt,30000.0,-2.0,-0.1441,0.0497
28811,rt,30000.0,-1.5,0.2113,0.05148
28812,rt,30000.0,-1.25,0.4323,0.04208
28813,rt,30000.0,-1.0,0.5493,0.03657
28814,rt,30000.0,-0.75,0.586,0.03672
28815,rt,30000.0,-0.5,0.6157,0.03738
28816,rt,30000.0,-0.25,0.6421,0.03827
28817,rt,30000.0,0.0,0.6712,0.03914
28818,rt,30000.0,0.25,0.6962,0.04033
28819,rt,30000.0,0.5,0.7286,0.04115
28820,rt,30000.0,0.75,0.7495,0.04271
28821,rt,30000.0,1.0,0.7752,0.044
28822,rt,30000.0,1.25,0.8061,0.04505
28823,rt,30000.0,1.5,0.8205,0.04711
28824,rt,30000.0,1.75,0.8339,0.04926
28825,rt,30000.0,2.0,0.8492,0.05135
28826,rt,30000.0,2.25,0.8667,0.0533
28827,rt,30000.0,2.5,0.8868,0.05521
28828,rt,30000.0,3.0,0.8922,0.06193
28829,rt,30000.0,3.25,0.8841,0.06634
28830,rt,30000.0,3.5,0.6594,0.09008
28831,rt,30000.0,3.75,0.6265,0.09847
28832,rt,30000.0,4.0,0.5884,0.10736
28833,rt,35000.0,-3.0,-0.2901,0.0457
28834,rt,35000.0,-2.75,-0.2649,0.04637
28835,rt,35000.0,-2.5,-0.2399,0.04711
28836,rt,35000.0,-2.25,-0.214,0.04791
28837,rt,35000.0,-2.0,-0.1171,0.04904
28838,rt,35000.0,-1.75,0.0139,0.04799
28839,rt,35000.0,-1.5,0.204,0.04347
28840,rt,35000.0,-1.25,0.521,0.0322
28841,rt,35000.0,-1.0,0.5554,0.03321
28842,rt,35000.0,-0.75,0.5825,0.03388
28843,rt,35000.0,-0.5,0.6106,0.03461
28844,rt,35000.0,-0.25,0.6405,0.03535
28845,rt,35000.0,0.0,0.6725,0.03603
28846,rt,35000.0,0.25,0.7018,0.03694
28847,rt,35000.0,0.5,0.7345,0.03769
28848,rt,35000.0,0.75,0.7632,0.03872
28849,rt,35000.0,1.0,0.7904,0.03973
28850,rt,35000.0,1.25,0.8199,0.04068
28851,rt,35000.0,1.5,0.847,0.04185
28852,rt,35000.0,1.75,0.8668,0.04336
28853,rt,35000.0,2.0,0.8873,0.04495
28854,rt,35000.0,2.25,0.9067,0.0467
28855,rt,35000.0,2.5,0.924,0.04867
28856,rt,35000.0,2.75,0.938,0.05094
28857,rt,35000.0,3.0,0.9472,0.05357
28858,rt,35000.0,3.25,0.948,0.0569
28859,rt,35000.0,3.5,0.9354,0.06135
28860,rt,35000.0,3.75,0.8993,0.06788
28861,rt,35000.0,4.0,0.8361,0.07711
28862,rt,35000.0,4.25,0.7806,0.08615
28863,rt,40000.0,-3.0,-0.2974,0.04477
28864,rt,40000.0,-2.75,-0.2748,0.0455
28865,rt,40000.0,-2.5,-0.1731,0.04658
28866,rt,40000.0,-2.25,-0.0764,0.04644
28867,rt,40000.0,-2.0,0.0171,0.04525
28868,rt,40000.0,-1.75,0.1117,0.04274
28869,rt,40000.0,-1.5,0.2086,0.03914
28870,rt,40000.0,-1.25,0.3654,0.0314
28871,rt,40000.0,-1.0,0.5068,0.02974
28872,rt,40000.0,-0.75,0.5754,0.03217
28873,rt,40000.0,-0.5,0.6054,0.0328
28874,rt,40000.0,-0.25,0.638,0.03347
28875,rt,40000.0,0.0,0.6706,0.03414
28876,rt,40000.0,0.25,0.7051,0.03483
28877,rt,40000.0,0.5,0.7365,0.03557
28878,rt,40000.0,0.75,0.7692,0.03634
28879,rt,40000.0,1.0,0.7999,0.03721
28880,rt,40000.0,1.25,0.8268,0.0382
28881,rt,40000.0,1.5,0.8536,0.03924
28882,rt,40000.0,1.75,0.8802,0.04038
28883,rt,40000.0,2.0,0.9058,0.04161
28884,rt,40000.0,2.25,0.9306,0.04295
28885,rt,40000.0,2.5,0.9541,0.04443
28886,rt,40000.0,2.75,0.9757,0.04608
28887,rt,40000.0,3.0,0.9951,0.04789
28888,rt,40000.0,3.25,1.0112,0.04993
28889,rt,40000.0,3.5,1.0234,0.05226
28890,rt,40000.0,3.75,1.028,0.05511
28891,rt,40000.0,4.0,1.0184,0.05906
28892,rt,40000.0,4.25,0.971,0.06605
28893,rt,40000.0,4.5,0.8657,0.0784
28894,rt,40000.0,4.75,0.8101,0.08805
28895,rt,45000.0,-3.0,-0.213,0.04423
28896,rt,45000.0,-2.75,-0.1351,0.04413
28897,rt,45000.0,-2.5,-0.0672,0.04371
28898,rt,45000.0,-2.25,0.0069,0.0426
28899,rt,45000.0,-2.0,0.1058,0.04005
28900,rt,45000.0,-1.75,0.1799,0.03737
28901,rt,45000.0,-1.5,0.2828,0.03258
28902,rt,45000.0,-1.25,0.352,0.02907
28903,rt,45000.0,-1.0,0.4093,0.02813
28904,rt,45000.0,-0.75,0.4707,0.02867
28905,rt,45000.0,-0.25,0.6372,0.0322
28906,rt,45000.0,0.0,0.6739,0.03283
28907,rt,45000.0,0.25,0.7074,0.03347
28908,rt,45000.0,0.5,0.7418,0.03413
28909,rt,45000.0,0.75,0.7753,0.03494
28910,rt,45000.0,1.0,0.8045,0.03573
28911,rt,45000.0,1.25,0.8336,0.03661
28912,rt,45000.0,1.5,0.8618,0.03755
28913,rt,45000.0,1.75,0.8892,0.03859
28914,rt,45000.0,2.0,0.9158,0.0397
28915,rt,45000.0,2.25,0.9414,0.04092
28916,rt,45000.0,2.5,0.9659,0.04226
28917,rt,45000.0,2.75,0.9889,0.04372
28918,rt,45000.0,3.0,1.0102,0.04529
28919,rt,45000.0,3.25,1.0293,0.047
28920,rt,45000.0,3.5,1.0457,0.04889
28921,rt,45000.0,3.75,1.058,0.05102
28922,rt,45000.0,4.0,1.0673,0.05346
28923,rt,45000.0,4.25,1.0652,0.05665
28924,rt,45000.0,4.5,1.0476,0.06108
28925,rt,45000.0,4.75,1.0041,0.06779
28926,rt,45000.0,5.0,0.9153,0.07844
28927,strand,5000.0,-3.0,-0.196,0.08128
28928,strand,5000.0,-2.75,-0.2105,0.07863
28929,strand,5000.0,-2.5,-0.1977,0.07655
28930,strand,5000.0,-2.25,-0.1659,0.07667
28931,strand,5000.0,-2.0,-0.1415,0.07744
28932,strand,5000.0,-1.75,-0.1206,0.07834
28933,strand,5000.0,-1.5,-0.1011,0.0793
28934,strand,5000.0,-1.25,-0.0824,0.08033
28935,strand,5000.0,-1.0,-0.0642,0.0814
28936,strand,5000.0,-0.75,-0.0463,0.08252
28937,strand,5000.0,-0.5,-0.0286,0.08368
28938,strand,5000.0,-0.25,-0.0111,0.08489
28939,strand,5000.0,0.0,0.0063,0.08614
28940,strand,5000.0,0.25,0.0236,0.08744
28941,strand,5000.0,0.5,0.0408,0.08879
28942,strand,5000.0,0.75,0.0579,0.09017
28943,strand,5000.0,1.0,0.0749,0.0916
28944,strand,5000.0,1.25,0.0918,0.09306
28945,strand,5000.0,1.5,0.1086,0.09456
28946,strand,5000.0,1.75,0.1253,0.0961
28947,strand,5000.0,2.0,0.1419,0.09767
28948,strand,5000.0,2.25,0.1583,0.09928
28949,strand,5000.0,2.5,0.1747,0.10093
28950,strand,5000.0,2.75,0.1909,0.10261
28951,strand,5000.0,3.0,0.207,0.10433
28952,strand,5000.0,3.25,0.223,0.10608
28953,strand,5000.0,3.5,0.2388,0.10786
28954,strand,5000.0,3.75,0.2546,0.10968
28955,strand,5000.0,4.0,0.2702,0.11154
28956,strand,5000.0,4.25,0.2857,0.11342
28957,strand,5000.0,4.5,0.301,0.11534
28958,strand,5000.0,4.75,0.3162,0.11729
28959,strand,5000.0,5.0,0.3314,0.11928
28960,strand,8000.0,-3.0,-0.3943,0.08333
28961,strand,8000.0,-2.75,-0.374,0.08104
28962,strand,8000.0,-2.5,-0.3517,0.07886
28963,strand,8000.0,-2.25,-0.3263,0.07674
28964,strand,8000.0,-2.0,-0.1965,0.07335
28965,strand,8000.0,-1.75,-0.1962,0.07023
28966,strand,8000.0,-1.5,-0.1126,0.07048
28967,strand,8000.0,-1.25,-0.0873,0.07171
28968,strand,8000.0,-1.0,-0.0662,0.07292
28969,strand,8000.0,-0.75,-0.0465,0.07416
28970,strand,8000.0,-0.5,-0.0275,0.07544
28971,strand,8000.0,-0.25,-0.0088,0.07675
28972,strand,8000.0,0.0,0.0095,0.07811
28973,strand,8000.0,0.25,0.0276,0.07951
28974,strand,8000.0,0.5,0.0454,0.08094
28975,strand,8000.0,0.75,0.0631,0.08242
28976,strand,8000.0,1.0,0.0806,0.08393
28977,strand,8000.0,1.25,0.098,0.08548
28978,strand,8000.0,1.5,0.1152,0.08707
28979,strand,8000.0,1.75,0.1322,0.0887
28980,strand,8000.0,2.0,0.1491,0.09036
28981,strand,8000.0,2.25,0.1658,0.09207
28982,strand,8000.0,2.5,0.1824,0.09382
28983,strand,8000.0,2.75,0.1988,0.0956
28984,strand,8000.0,3.0,0.2151,0.09742
28985,strand,8000.0,3.25,0.2312,0.09928
28986,strand,8000.0,3.5,0.2472,0.10117
28987,strand,8000.0,3.75,0.263,0.10311
28988,strand,8000.0,4.0,0.2786,0.10507
28989,strand,8000.0,4.25,0.2942,0.10707
28990,strand,8000.0,4.5,0.3095,0.10911
28991,strand,8000.0,4.75,0.3247,0.11118
28992,strand,8000.0,5.0,0.3398,0.11329
28993,strand,12000.0,-3.0,-0.3113,0.07816
28994,strand,12000.0,-2.75,-0.2822,0.07662
28995,strand,12000.0,-2.5,-0.2528,0.07538
28996,strand,12000.0,-2.25,-0.2242,0.07431
28997,strand,12000.0,-2.0,-0.1955,0.07339
28998,strand,12000.0,-1.75,-0.1673,0.0725
28999,strand,12000.0,-1.5,-0.1422,0.07139
29000,strand,12000.0,-1.25,-0.1235,0.06942
29001,strand,12000.0,-1.0,-0.069,0.0673
29002,strand,12000.0,-0.75,-0.0435,0.06872
29003,strand,12000.0,-0.5,-0.0228,0.07009
29004,strand,12000.0,-0.25,-0.0032,0.07149
29005,strand,12000.0,0.0,0.0158,0.07292
29006,strand,12000.0,0.25,0.0344,0.07439
29007,strand,12000.0,0.5,0.0527,0.07591
29008,strand,12000.0,0.75,0.0708,0.07746
29009,strand,12000.0,1.0,0.0886,0.07905
29010,strand,12000.0,1.25,0.1062,0.08068
29011,strand,12000.0,1.5,0.1237,0.08234
29012,strand,12000.0,1.75,0.1409,0.08405
29013,strand,12000.0,2.0,0.158,0.0858
29014,strand,12000.0,2.25,0.1748,0.08758
29015,strand,12000.0,2.5,0.1915,0.08941
29016,strand,12000.0,2.75,0.208,0.09127
29017,strand,12000.0,3.0,0.2244,0.09317
29018,strand,12000.0,3.25,0.2405,0.09511
29019,strand,12000.0,3.5,0.2565,0.09708
29020,strand,12000.0,3.75,0.2723,0.0991
29021,strand,12000.0,4.0,0.2879,0.10115
29022,strand,12000.0,4.25,0.3033,0.10324
29023,strand,12000.0,4.5,0.3186,0.10536
29024,strand,12000.0,4.75,0.3337,0.10752
29025,strand,12000.0,5.0,0.3486,0.10972
29026,strand,18000.0,-3.0,-0.276,0.07304
29027,strand,18000.0,-2.75,-0.2469,0.07192
29028,strand,18000.0,-2.5,-0.2185,0.0711
29029,strand,18000.0,-2.25,-0.1902,0.07055
29030,strand,18000.0,-2.0,-0.1619,0.07023
29031,strand,18000.0,-1.75,-0.137,0.07
29032,strand,18000.0,-1.5,-0.1104,0.06996
29033,strand,18000.0,-1.25,-0.0837,0.06998
29034,strand,18000.0,-1.0,-0.0557,0.06995
29035,strand,18000.0,-0.75,-0.0242,0.06895
29036,strand,18000.0,-0.5,-0.0192,0.06605
29037,strand,18000.0,-0.25,0.0039,0.06756
29038,strand,18000.0,0.0,0.0238,0.06905
29039,strand,18000.0,0.25,0.043,0.07059
29040,strand,18000.0,0.5,0.0616,0.07216
29041,strand,18000.0,0.75,0.0799,0.07377
29042,strand,18000.0,1.0,0.098,0.07542
29043,strand,18000.0,1.25,0.1157,0.07711
29044,strand,18000.0,1.5,0.1333,0.07884
29045,strand,18000.0,1.75,0.1506,0.08061
29046,strand,18000.0,2.0,0.1677,0.08242
29047,strand,18000.0,2.25,0.1847,0.08428
29048,strand,18000.0,2.5,0.2014,0.08617
29049,strand,18000.0,2.75,0.2179,0.0881
29050,strand,18000.0,3.0,0.2342,0.09007
29051,strand,18000.0,3.25,0.2503,0.09208
29052,strand,18000.0,3.5,0.2662,0.09413
29053,strand,18000.0,3.75,0.2819,0.09622
29054,strand,18000.0,4.0,0.2975,0.09835
29055,strand,18000.0,4.25,0.3128,0.10052
29056,strand,18000.0,4.5,0.328,0.10273
29057,strand,18000.0,4.75,0.343,0.10497
29058,strand,18000.0,5.0,0.3578,0.10725
29059,strand,22000.0,-3.0,-0.2628,0.07032
29060,strand,22000.0,-2.75,-0.2372,0.06938
29061,strand,22000.0,-2.5,-0.2115,0.06871
29062,strand,22000.0,-2.25,-0.1856,0.06829
29063,strand,22000.0,-2.0,-0.1594,0.06808
29064,strand,22000.0,-1.75,-0.1328,0.06808
29065,strand,22000.0,-1.5,-0.1063,0.06824
29066,strand,22000.0,-1.25,-0.0814,0.06848
29067,strand,22000.0,-1.0,-0.0556,0.06884
29068,strand,22000.0,-0.5,0.0041,0.06896
29069,strand,22000.0,-0.25,0.0062,0.066
29070,strand,22000.0,0.0,0.0279,0.06754
29071,strand,22000.0,0.25,0.0474,0.0691
29072,strand,22000.0,0.5,0.0662,0.0707
29073,strand,22000.0,0.75,0.0847,0.07233
29074,strand,22000.0,1.0,0.1028,0.07401
29075,strand,22000.0,1.25,0.1207,0.07573
29076,strand,22000.0,1.5,0.1382,0.07749
29077,strand,22000.0,1.75,0.1556,0.0793
29078,strand,22000.0,2.0,0.1727,0.08114
29079,strand,22000.0,2.25,0.1896,0.08302
29080,strand,22000.0,2.5,0.2063,0.08495
29081,strand,22000.0,2.75,0.2228,0.08691
29082,strand,22000.0,3.0,0.2391,0.08892
29083,strand,22000.0,3.25,0.2552,0.09097
29084,strand,22000.0,3.5,0.2711,0.09305
29085,strand,22000.0,3.75,0.2868,0.09518
29086,strand,22000.0,4.0,0.3023,0.09735
29087,strand,22000.0,4.25,0.3176,0.09955
29088,strand,22000.0,4.5,0.3327,0.10179
29089,strand,22000.0,4.75,0.3477,0.10408
29090,strand,22000.0,5.0,0.3625,0.1064
29091,strand,26000.0,-3.0,-0.2591,0.06816
29092,strand,26000.0,-2.75,-0.2327,0.06717
29093,strand,26000.0,-2.5,-0.2076,0.06656
29094,strand,26000.0,-2.25,-0.1822,0.06628
29095,strand,26000.0,-2.0,-0.1564,0.06624
29096,strand,26000.0,-1.75,-0.1304,0.06639
29097,strand,26000.0,-1.5,-0.1054,0.06661
29098,strand,26000.0,-1.25,-0.0809,0.06701
29099,strand,26000.0,-1.0,-0.0555,0.06759
29100,strand,26000.0,-0.75,-0.0305,0.06815
29101,strand,26000.0,-0.5,-0.0039,0.0688
29102,strand,26000.0,-0.25,0.0326,0.06748
29103,strand,26000.0,0.0,0.0309,0.06645
29104,strand,26000.0,0.25,0.0511,0.06804
29105,strand,26000.0,0.5,0.0702,0.06966
29106,strand,26000.0,0.75,0.0887,0.07132
29107,strand,26000.0,1.0,0.1069,0.07302
29108,strand,26000.0,1.25,0.1248,0.07476
29109,strand,26000.0,1.5,0.1424,0.07655
29110,strand,26000.0,1.75,0.1598,0.07838
29111,strand,26000.0,2.0,0.1769,0.08025
29112,strand,26000.0,2.25,0.1938,0.08216
29113,strand,26000.0,2.5,0.2105,0.08411
29114,strand,26000.0,2.75,0.227,0.0861
29115,strand,26000.0,3.0,0.2433,0.08814
29116,strand,26000.0,3.25,0.2594,0.09021
29117,strand,26000.0,3.5,0.2752,0.09233
29118,strand,26000.0,3.75,0.2909,0.09448
29119,strand,26000.0,4.0,0.3064,0.09668
29120,strand,26000.0,4.25,0.3216,0.09891
29121,strand,26000.0,4.5,0.3367,0.10119
29122,strand,26000.0,4.75,0.3517,0.1035
29123,strand,26000.0,5.0,0.3664,0.10586
29124,strand,30000.0,-2.75,-0.2274,0.06538
29125,strand,30000.0,-2.5,-0.2013,0.06478
29126,strand,30000.0,-2.25,-0.1767,0.06447
29127,strand,30000.0,-2.0,-0.1526,0.06445
29128,strand,30000.0,-1.75,-0.1285,0.0647
29129,strand,30000.0,-1.5,-0.1043,0.06513
29130,strand,30000.0,-1.25,-0.0796,0.06572
29131,strand,30000.0,-1.0,-0.0556,0.06631
29132,strand,30000.0,-0.75,-0.0311,0.0671
29133,strand,30000.0,-0.5,-0.0061,0.06789
29134,strand,30000.0,-0.25,0.0211,0.06874
29135,strand,30000.0,0.0,0.0414,0.06655
29136,strand,30000.0,0.25,0.0542,0.06725
29137,strand,30000.0,0.5,0.0736,0.06889
29138,strand,30000.0,0.75,0.0922,0.07057
29139,strand,30000.0,1.0,0.1105,0.07229
29140,strand,30000.0,1.25,0.1284,0.07405
29141,strand,30000.0,1.5,0.1461,0.07586
29142,strand,30000.0,1.75,0.1634,0.07771
29143,strand,30000.0,2.0,0.1806,0.0796
29144,strand,30000.0,2.25,0.1975,0.08153
29145,strand,30000.0,2.5,0.2142,0.08351
29146,strand,30000.0,2.75,0.2306,0.08552
29147,strand,30000.0,3.0,0.2469,0.08758
29148,strand,30000.0,3.25,0.2629,0.08968
29149,strand,30000.0,3.5,0.2788,0.09183
29150,strand,30000.0,3.75,0.2944,0.09401
29151,strand,30000.0,4.0,0.3099,0.09623
29152,strand,30000.0,4.25,0.3441,0.09949
29153,strand,30000.0,4.5,0.3892,0.10353
29154,strand,30000.0,4.75,0.4307,0.10766
29155,tilt,5000.0,-3.0,-0.0678,0.05852
29156,tilt,5000.0,-2.75,-0.0303,0.05858
29157,tilt,5000.0,-2.5,0.0002,0.05889
29158,tilt,5000.0,-2.25,0.0267,0.05925
29159,tilt,5000.0,-2.0,0.051,0.05966
29160,tilt,5000.0,-1.75,0.0739,0.0601
29161,tilt,5000.0,-1.5,0.096,0.06057
29162,tilt,5000.0,-1.25,0.1175,0.06109
29163,tilt,5000.0,-1.0,0.1385,0.06166
29164,tilt,5000.0,-0.75,0.159,0.06227
29165,tilt,5000.0,-0.5,0.1792,0.06294
29166,tilt,5000.0,-0.25,0.1989,0.06367
29167,tilt,5000.0,0.0,0.2182,0.06446
29168,tilt,5000.0,0.25,0.2371,0.06533
29169,tilt,5000.0,0.5,0.2553,0.06628
29170,tilt,5000.0,0.75,0.2729,0.06735
29171,tilt,5000.0,1.0,0.2896,0.06854
29172,tilt,5000.0,1.25,0.3051,0.06991
29173,tilt,5000.0,1.5,0.3189,0.07152
29174,tilt,5000.0,1.75,0.3303,0.07345
29175,tilt,5000.0,2.0,0.3383,0.07584
29176,tilt,5000.0,2.25,0.3423,0.07878
29177,tilt,5000.0,2.5,0.3434,0.08216
29178,tilt,5000.0,2.75,0.3442,0.08566
29179,tilt,5000.0,3.0,0.3466,0.08908
29180,tilt,5000.0,3.25,0.3506,0.09237
29181,tilt,5000.0,3.5,0.3559,0.09553
29182,tilt,5000.0,3.75,0.3621,0.0986
29183,tilt,5000.0,4.0,0.3692,0.10159
29184,tilt,5000.0,4.25,0.3769,0.10453
29185,tilt,5000.0,4.5,0.3851,0.10743
29186,tilt,5000.0,4.75,0.3937,0.11029
29187,tilt,5000.0,5.0,0.4026,0.11313
29188,tilt,8000.0,-3.0,-0.1463,0.05325
29189,tilt,8000.0,-2.75,-0.0758,0.04981
29190,tilt,8000.0,-2.5,-0.0218,0.04886
29191,tilt,8000.0,-2.25,0.0207,0.0493
29192,tilt,8000.0,-2.0,0.0509,0.04978
29193,tilt,8000.0,-1.75,0.0768,0.05027
29194,tilt,8000.0,-1.5,0.1008,0.05078
29195,tilt,8000.0,-1.25,0.1237,0.05132
29196,tilt,8000.0,-1.0,0.1459,0.0519
29197,tilt,8000.0,-0.75,0.1675,0.05253
29198,tilt,8000.0,-0.5,0.1887,0.0532
29199,tilt,8000.0,-0.25,0.2094,0.05394
29200,tilt,8000.0,0.0,0.2297,0.05476
29201,tilt,8000.0,0.25,0.2493,0.05565
29202,tilt,8000.0,0.5,0.2681,0.05667
29203,tilt,8000.0,0.75,0.2858,0.05784
29204,tilt,8000.0,1.0,0.3016,0.05927
29205,tilt,8000.0,1.25,0.314,0.06114
29206,tilt,8000.0,1.5,0.3196,0.06389
29207,tilt,8000.0,1.75,0.3148,0.06797
29208,tilt,8000.0,2.0,0.3092,0.07236
29209,tilt,8000.0,2.25,0.3086,0.07624
29210,tilt,8000.0,2.5,0.3116,0.07973
29211,tilt,8000.0,2.75,0.3167,0.08299
29212,tilt,8000.0,3.0,0.3231,0.08611
29213,tilt,8000.0,3.25,0.3306,0.08913
29214,tilt,8000.0,3.5,0.3387,0.09209
29215,tilt,8000.0,3.75,0.3474,0.09502
29216,tilt,8000.0,4.0,0.3565,0.09792
29217,tilt,8000.0,4.25,0.366,0.1008
29218,tilt,8000.0,4.5,0.3757,0.10366
29219,tilt,8000.0,4.75,0.3856,0.10651
29220,tilt,8000.0,5.0,0.3957,0.10936
29221,tilt,12000.0,0.0,0.24,0.04829
29222,tilt,12000.0,0.25,0.2602,0.04923
29223,tilt,12000.0,0.5,0.2791,0.05034
29224,tilt,12000.0,0.75,0.2952,0.05182
29225,tilt,12000.0,1.0,0.3031,0.05433
29226,tilt,12000.0,1.25,0.286,0.05999
29227,tilt,12000.0,1.5,0.2758,0.06507
29228,tilt,12000.0,1.75,0.2761,0.06896
29229,tilt,12000.0,2.0,0.3264,0.07416
29230,tilt,12000.0,2.25,0.3853,0.07871
29231,tilt,12000.0,2.5,0.4272,0.08247
29232,tilt,12000.0,2.75,0.4401,0.08549
29233,tilt,12000.0,3.0,0.4558,0.08885
29234,tilt,12000.0,3.25,0.4617,0.09189
29235,tilt,12000.0,3.5,0.4685,0.09505
29236,tilt,12000.0,3.75,0.4755,0.09832
29237,tilt,12000.0,4.0,0.4861,0.10192
29238,tilt,12000.0,4.25,0.4765,0.10421
29239,tilt,12000.0,4.5,0.4858,0.10772
29240,tilt,12000.0,4.75,0.4793,0.11008
29241,tilt,12000.0,5.0,0.4755,0.11275
29242,tilt,18000.0,0.0,0.2506,0.04327
29243,tilt,18000.0,0.25,0.2708,0.04434
29244,tilt,18000.0,0.5,0.2854,0.04613
29245,tilt,18000.0,0.75,0.492,0.04915
29246,tilt,18000.0,1.0,0.5613,0.04897
29247,tilt,18000.0,1.25,0.6036,0.04977
29248,tilt,18000.0,1.5,0.6358,0.05121
29249,tilt,18000.0,1.75,0.6662,0.05273
29250,tilt,18000.0,2.0,0.6981,0.05395
29251,tilt,18000.0,2.25,0.7336,0.05472
29252,tilt,18000.0,2.5,0.7296,0.05876
29253,tilt,18000.0,2.75,0.7568,0.06051
29254,tilt,18000.0,3.0,0.7454,0.06573
29255,tilt,18000.0,3.25,0.7355,0.07097
29256,tilt,18000.0,3.5,0.7224,0.07634
29257,tilt,18000.0,3.75,0.7118,0.08158
29258,tilt,18000.0,4.0,0.7086,0.08639
29259,tilt,18000.0,4.25,0.7127,0.09086
29260,tilt,18000.0,4.5,0.6775,0.097
29261,tilt,18000.0,4.75,0.6826,0.10149
29262,tilt,18000.0,5.0,0.6607,0.10658
29263,tilt,22000.0,0.0,0.256,0.04128
29264,tilt,22000.0,0.25,0.2742,0.0427
29265,tilt,22000.0,0.5,0.5535,0.03717
29266,tilt,22000.0,0.75,0.6091,0.0365
29267,tilt,22000.0,1.0,0.6485,0.03688
29268,tilt,22000.0,1.25,0.6836,0.03745
29269,tilt,22000.0,1.5,0.7148,0.03831
29270,tilt,22000.0,1.75,0.7424,0.03951
29271,tilt,22000.0,2.0,0.7672,0.04112
29272,tilt,22000.0,2.25,0.7966,0.04264
29273,tilt,22000.0,2.5,0.8175,0.04486
29274,tilt,22000.0,2.75,0.8413,0.04695
29275,tilt,22000.0,3.0,0.8686,0.04901
29276,tilt,22000.0,3.25,0.8809,0.05238
29277,tilt,22000.0,3.5,0.8888,0.05626
29278,tilt,22000.0,3.75,0.8899,0.06082
29279,tilt,22000.0,4.0,0.8832,0.06617
29280,tilt,22000.0,4.25,0.8764,0.07166
29281,tilt,22000.0,4.75,0.7809,0.08966
29282,tilt,26000.0,0.5,0.5929,0.03095
29283,tilt,26000.0,1.0,0.6559,0.0326
29284,tilt,26000.0,1.25,0.6842,0.03371
